participant,condition,voxel_id,BOLD
11,1,111,4.637645197507497
12,0,111,4.659352484727975
12,1,111,3.060123939812039
13,0,111,-0.07346617141213607
13,1,111,3.9097862346641854
14,0,111,4.091319611716188
14,1,111,0.2879073422907671
15,0,111,-0.8263452629972596
15,1,111,4.377554480223215
16,0,111,-0.48127118337141117
16,1,111,6.298759806667755
17,0,111,-7.671894136969936
17,1,111,9.547235204116976
18,0,111,6.515360265052091
18,1,111,7.753508878069635
19,0,111,5.228832192430967
19,1,111,7.941045214977865
20,0,111,-9.966486177348681
20,1,111,10.240949243385744
21,0,111,-1.4485713813061671
21,1,111,1.3480466955633
22,0,111,2.8982793784044647
22,1,111,-0.12485078174057995
23,0,111,4.180876739354944
23,1,111,3.483341819319758
24,0,111,0.846119477152354
24,1,111,0.12854113304299797
25,0,111,-0.6586392333947895
25,1,111,13.777968291620157
26,0,111,-2.4327317772807895
26,1,111,0.29075152453898145
27,0,111,-1.2630366801142319
27,1,111,1.828191698900787
28,0,111,1.0444582543349656
28,1,111,5.448415212525799
29,0,111,0.6680242092501204
29,1,111,5.349510284437429
0,0,112,-3.179484344626035
0,1,112,2.7856382364700316
1,0,112,10.432643137113121
1,1,112,4.482637204941557
2,0,112,-0.8292152399164359
2,1,112,7.414125820474883
3,0,112,7.041903197820855
3,1,112,0.630395439069403
4,0,112,1.34209115700473
4,1,112,-2.9911351560947974
5,0,112,2.087193247133447
5,1,112,4.500807973903653
6,0,112,4.600211201512296
6,1,112,-9.877549918235577
7,0,112,-0.7502606331044774
7,1,112,1.0240561201116865
8,0,112,9.883680327393499
8,1,112,4.578696166940228
9,0,112,0.3683702785667575
9,1,112,-5.711526036395174
10,0,112,-3.1775116249509523
10,1,112,0.29740189585783405
11,0,112,8.631589248026268
11,1,112,4.0690552109543034
12,0,112,11.98419673428926
12,1,112,3.9435452600252705
13,0,112,6.307315497739698
13,1,112,-2.0385908780898614
14,0,112,4.550236254967848
14,1,112,3.9090182435540246
15,0,112,1.3560671550118122
15,1,112,2.8226435776799437
16,0,112,-2.334921207761923
16,1,112,-0.0012860943384569445
17,0,112,9.219616123716362
17,1,112,-1.0189789676799184
18,0,112,10.019821937982297
18,1,112,5.358872503445485
19,0,112,-3.5323158754416486
19,1,112,-6.650771368495847
20,0,112,0.4417053685917105
20,1,112,9.420557389474789
21,0,112,-3.6446150532218313
21,1,112,6.000863040639856
22,0,112,-2.0415505060296466
22,1,112,0.9771723789679949
23,0,112,2.226256515653151
23,1,112,-5.681049644185695
24,0,112,-7.573652291426089
24,1,112,12.018807606509867
25,0,112,2.135888554124716
25,1,112,5.51435655653476
26,0,112,4.899370644726574
26,1,112,-1.6312101796947969
27,0,112,3.517701296119652
27,1,112,-0.21316419973265788
28,0,112,0.5730869512498397
28,1,112,-1.6429045444097337
29,0,112,-3.1975834024341827
29,1,112,6.532099335971007
0,0,113,-0.2732353452162293
0,1,113,1.522457860126911
1,0,113,-0.45718401300271316
1,1,113,2.06783953619523
2,0,113,-1.4115474102310233
2,1,113,2.3210366841042562
3,0,113,-2.376803848495612
3,1,113,0.9578424317387313
4,0,113,9.398522259924
4,1,113,0.7933349277408484
5,0,113,4.339259435785166
5,1,113,3.6233364285068754
6,0,113,-5.965371431394752
6,1,113,-0.5702471376266982
7,0,113,0.8760875915284619
7,1,113,5.6201782997358345
8,0,113,2.7329786847273616
8,1,113,2.9728781219403078
9,0,113,6.43632355481224
9,1,113,-1.0979282799824857
10,0,113,7.397979708054838
10,1,113,14.425108272858395
11,0,113,8.944114030475593
11,1,113,8.954671941539829
12,0,113,-2.592854577930292
12,1,113,15.532290176419544
13,0,113,0.8907107400683889
13,1,113,0.4482179316069671
14,0,113,5.470027886476938
14,1,113,-0.2693278603834932
15,0,113,5.500720655630497
15,1,113,2.964872449671061
16,0,113,-5.6621178014814335
16,1,113,-3.6096045314044964
17,0,113,6.694550783123718
17,1,113,-1.6781300352497517
18,0,113,4.884130067168375
18,1,113,-1.436675769413258
19,0,113,-0.6281530487487024
19,1,113,-2.5798844594104784
20,0,113,-2.9073464537128135
20,1,113,1.2519017731100066
21,0,113,-4.299884118245537
21,1,113,-2.4419615676296953
22,0,113,0.39356355301710244
22,1,113,4.182965723943788
23,0,113,2.428319683968967
23,1,113,4.918500014971377
24,0,113,4.1852832617852185
24,1,113,4.95996472085285
25,0,113,6.233545590018947
25,1,113,2.9109420669838117
26,0,113,3.697322538591071
26,1,113,3.32302548391095
27,0,113,0.22268787798260892
27,1,113,1.6156734500216272
28,0,113,-3.865578601684927
28,1,113,2.6211347085381584
29,0,113,5.1599068122614185
29,1,113,-1.9823342700301414
0,0,114,15.233908445204994
0,1,114,2.630988291685069
1,0,114,-2.8140684060106906
1,1,114,3.309379393157736
2,0,114,6.207826474983332
2,1,114,3.266846639431404
3,0,114,-1.7010253901333365
3,1,114,-6.486514248277171
4,0,114,-4.603143016577543
4,1,114,-3.822609972989684
5,0,114,-0.4909153540814226
5,1,114,0.9611821481741017
6,0,114,6.816660800714496
6,1,114,8.245275313791922
7,0,114,2.92426271633407
7,1,114,11.115470016504089
8,0,114,3.7843047912813743
8,1,114,-0.28373496223063377
9,0,114,-3.944453112375414
9,1,114,-0.2146595976045247
10,0,114,3.9558349946388613
10,1,114,-1.0433022393438485
11,0,114,-0.004440802010321487
11,1,114,0.6349138310039997
12,0,114,4.074435802576143
12,1,114,0.24943449395073614
13,0,114,0.7881180357871165
13,1,114,-1.3833254413762754
14,0,114,2.509515295463081
14,1,114,0.18856637734541692
15,0,114,0.056142068431281666
15,1,114,-6.085749116862778
16,0,114,1.116316174953998
16,1,114,0.7686119402730107
17,0,114,7.191841343748111
17,1,114,5.19830092049346
18,0,114,2.657324021169748
18,1,114,-0.6420380696224381
19,0,114,4.096056099640982
19,1,114,3.150430094559951
20,0,114,4.984483887903422
20,1,114,1.8177009287399395
21,0,114,11.399630746306462
21,1,114,0.9590484119213185
22,0,114,7.727165301090354
22,1,114,3.4065217522744433
23,0,114,4.665954710353576
23,1,114,8.077911392093077
24,0,114,3.875354459023157
24,1,114,4.256498404772017
25,0,114,-4.897478445395147
25,1,114,7.27324631929805
26,0,114,-4.1068057501659885
26,1,114,6.974651739871575
27,0,114,2.14520185118736
27,1,114,5.144468750965997
28,0,114,4.315078448712062
28,1,114,2.965370233962892
29,0,114,-0.832162123748794
29,1,114,-1.6932664788345486
0,0,115,5.708120038396174
0,1,115,-7.411108763673747
1,0,115,11.476422758322972
1,1,115,1.525705629161581
2,0,115,0.5014676267319007
2,1,115,-6.156715313839177
3,0,115,-2.8424900774550172
3,1,115,-0.17500314173070475
4,0,115,1.4173800264218706
4,1,115,0.9015969525579592
5,0,115,-2.4387603896795484
5,1,115,7.6293131124464715
6,0,115,5.967397775318358
6,1,115,1.349679077859809
7,0,115,-2.2084361907990093
7,1,115,3.1069174750873327
8,0,115,3.6923451944288983
8,1,115,4.49185105129027
9,0,115,-2.6107324771750235
9,1,115,3.305726547477021
10,0,115,-2.1273839659409397
10,1,115,3.712740061169718
11,0,115,7.985083415764619
11,1,115,-0.11927744844322796
12,0,115,1.7027511232438204
12,1,115,-2.565186971989649
13,0,115,8.929525910710513
13,1,115,2.186245155676879
14,0,115,0.6494594482428729
14,1,115,-2.2407873160047265
15,0,115,4.697706497926744
15,1,115,-13.46678014027182
16,0,115,-3.603602211403941
16,1,115,-0.13134498605884182
17,0,115,-6.295600664263522
17,1,115,2.9304753002089283
18,0,115,-2.876107512139181
18,1,115,1.7785232261491293
19,0,115,0.4019707438376907
19,1,115,-0.2654049762617896
20,0,115,1.0848426640722484
20,1,115,-8.743982194342937
21,0,115,-0.06608415898701048
21,1,115,3.1210826672004996
22,0,115,-2.527877208340879
22,1,115,-1.5664119081898071
23,0,115,0.6833667575580741
23,1,115,11.603859086628345
24,0,115,-0.648108191262023
24,1,115,7.216680966395817
25,0,115,-2.4813050738267535
25,1,115,1.439111430048192
26,0,115,9.505373031523552
26,1,115,7.159168178739781
27,0,115,3.3963327501254206
27,1,115,2.059800517711767
28,0,115,7.459940430353393
28,1,115,1.506564603635487
29,0,115,-1.8400084051614034
29,1,115,6.948899584153699
0,0,116,3.2003707282147476
0,1,116,4.69381122778001
1,0,116,-0.19864372800787722
1,1,116,5.318869579468326
2,0,116,2.5776674769120587
2,1,116,3.2695050777827674
3,0,116,-2.8567978150047124
3,1,116,-2.4989267329328673
4,0,116,-3.7376240334254303
4,1,116,1.0281234188504424
5,0,116,-2.0111109367878366
5,1,116,-4.7372103080597
6,0,116,0.46141028831602027
6,1,116,-0.7609490096784388
7,0,116,13.186052275643931
7,1,116,-1.2115612742863981
8,0,116,2.6452598753841885
8,1,116,11.701766812695446
9,0,116,0.5343653929014154
9,1,116,7.124300077421992
10,0,116,1.941909339155757
10,1,116,8.676167253615722
11,0,116,3.0927748998808533
11,1,116,8.122714686220515
12,0,116,-1.551632303315401
12,1,116,-1.3241980814029655
13,0,116,7.845921198091803
13,1,116,8.271689462197482
14,0,116,-2.0718853395394023
14,1,116,5.33660387494246
15,0,116,2.837870654970555
15,1,116,-0.7123426103601047
16,0,116,-0.3438750112133637
16,1,116,-0.4127219468560561
17,0,116,-2.156089194913999
17,1,116,4.203787666079225
18,0,116,0.02969908093286855
18,1,116,0.7803738530883552
19,0,116,1.9333669649203242
19,1,116,0.9626863797334264
20,0,116,5.699265724825366
20,1,116,0.8947738248320569
21,0,116,10.219352942645859
21,1,116,-0.665193157375402
22,0,116,-2.099165562084906
22,1,116,3.3751973976561307
23,0,116,0.8095618636587678
23,1,116,1.249077730448981
24,0,116,-4.165769900318914
24,1,116,5.3813638153029455
25,0,116,1.063944831625161
25,1,116,7.0488776164292535
26,0,116,5.31850738902866
26,1,116,-4.994567910229128
27,0,116,3.174792727632842
27,1,116,6.870663531173813
28,0,116,3.486980507246517
28,1,116,0.8173317092727456
29,0,116,-0.3537435982773576
29,1,116,-0.1027174837248439
0,0,117,2.4003928615238084
0,1,117,7.003107414569011
1,0,117,0.9627951056613188
1,1,117,-1.5452271965554558
2,0,117,-3.3333494738798324
2,1,117,1.6566255328444803
3,0,117,-4.294219514070509
3,1,117,5.983611701969961
4,0,117,8.446505480027543
4,1,117,1.8941192038718702
5,0,117,6.407744079981102
5,1,117,5.186846168679025
6,0,117,0.07360421490983948
6,1,117,0.9047100839815624
7,0,117,4.410710601731383
7,1,117,1.5600540868630413
8,0,117,7.526730757794539
8,1,117,-5.9199216678439965
9,0,117,2.299742362331453
9,1,117,2.440336609022975
10,0,117,7.974032987422699
10,1,117,4.984707954056582
11,0,117,2.2035972653287406
11,1,117,3.212620978467889
12,0,117,8.428198783970394
12,1,117,1.9093390331867002
13,0,117,-9.09208594006779
13,1,117,-5.240669382618238
14,0,117,0.0014454967797283835
14,1,117,-0.45006456602085176
15,0,117,0.16217167488280282
15,1,117,-4.644244074072957
16,0,117,4.391185625274108
16,1,117,-0.384935355863564
17,0,117,2.5822650793140127
17,1,117,2.5034813962909555
18,0,117,2.7466065460042195
18,1,117,4.045758981251254
19,0,117,4.895477494433109
19,1,117,3.996911268710316
20,0,117,1.2885180636710118
20,1,117,4.563873612262861
21,0,117,-6.488475810899756
21,1,117,4.848680719740594
22,0,117,4.950744144150548
22,1,117,-0.5002861948720474
23,0,117,0.1467343579529421
23,1,117,-1.6581905682200346
24,0,117,6.660259644223126
24,1,117,4.289253812668077
25,0,117,5.495426181116418
25,1,117,1.8387079147272334
26,0,117,-1.269722482222655
26,1,117,-1.0851444348834773
27,0,117,9.39400467931763
27,1,117,1.050042642028448
28,0,117,-2.7362246988280328
28,1,117,-0.520530662002725
29,0,117,1.161898335065392
29,1,117,6.9483901382351725
0,0,118,-5.118072245741178
0,1,118,1.9635347029631802
1,0,118,-3.450402661628611
1,1,118,12.116936585782163
2,0,118,4.932355635172465
2,1,118,-1.6581953703842776
3,0,118,1.2887549166501722
3,1,118,-8.392486276738431
4,0,118,6.016295343100481
4,1,118,2.4958283053920853
5,0,118,4.842797081246088
5,1,118,-2.706520752256944
6,0,118,10.036958667173376
6,1,118,-2.739861918637123
7,0,118,5.554987460387984
7,1,118,1.0030537852852994
8,0,118,-0.10659891755533679
8,1,118,5.125363393341784
9,0,118,-0.14837520814471383
9,1,118,5.037153923917658
10,0,118,-2.8178612504472533
10,1,118,3.658891547443446
11,0,118,10.429909966122112
11,1,118,-1.695468028995837
12,0,118,2.194295423016074
12,1,118,-2.994123986774234
13,0,118,4.4027288717620685
13,1,118,-3.2002981187111392
14,0,118,-0.5664637919090185
14,1,118,0.41440048227708237
15,0,118,-3.146805916395232
15,1,118,3.128701038636348
16,0,118,5.091544016598432
16,1,118,8.604175374668559
17,0,118,2.1319359374226066
17,1,118,4.126898387372201
18,0,118,-3.734996317054512
18,1,118,-0.6690232620357159
19,0,118,0.16085631749039697
19,1,118,-0.6662628034118061
20,0,118,0.7500784511920565
20,1,118,6.973575197261242
21,0,118,3.3500863631589564
21,1,118,3.036109544901279
22,0,118,5.460596890529255
22,1,118,3.5440310585331014
23,0,118,6.856006434592523
23,1,118,-1.1011123641986649
24,0,118,-0.1019697657145231
24,1,118,-3.6112226291909493
25,0,118,1.1509623769196757
25,1,118,5.317435743088553
26,0,118,-2.329568686344744
26,1,118,-4.4835690395504795
27,0,118,-1.287029345855509
27,1,118,2.4719017697145613
28,0,118,-2.76124581040587
28,1,118,6.53808850990235
29,0,118,9.026474464680424
29,1,118,3.749620664483894
0,0,119,5.405966768408888
0,1,119,2.894304173785489
1,0,119,-0.050044059405123686
1,1,119,2.179798955874314
2,0,119,-6.8133439763858075
2,1,119,6.375504891537291
3,0,119,12.328032919048624
3,1,119,5.618291338789819
4,0,119,-0.7965453752137619
4,1,119,5.5338119973238795
5,0,119,6.197938600897887
5,1,119,0.030798469974514298
6,0,119,2.0555590085335345
6,1,119,-5.116412856297905
7,0,119,2.4244450773824524
7,1,119,-4.787265197647923
8,0,119,6.4851218666569626
8,1,119,-2.588020609597389
9,0,119,5.550438694743468
9,1,119,-0.40045282536283255
10,0,119,5.724808883789587
10,1,119,-0.27093420394886736
11,0,119,2.035430954890027
11,1,119,-4.991878224008256
12,0,119,4.263746133489988
12,1,119,-7.100423675712069
13,0,119,6.662643897684591
13,1,119,0.8996343380745156
14,0,119,0.143803383793643
14,1,119,0.32211464346483076
15,0,119,2.3166875011504313
15,1,119,2.7832124575266026
16,0,119,2.52930044089827
16,1,119,2.7112101685720065
17,0,119,-0.32815197831422216
17,1,119,-7.475537103080307
18,0,119,-4.184412270233565
18,1,119,0.7862495738704341
19,0,119,7.134979327405059
19,1,119,1.246764399275233
20,0,119,0.5854815255747663
20,1,119,-0.8283904634472523
21,0,119,0.8168875915437372
21,1,119,-2.8757159312781986
22,0,119,-3.8147270036664027
22,1,119,2.7990811300205145
23,0,119,-4.892831283554944
23,1,119,4.826600428279889
24,0,119,8.51406135222936
24,1,119,2.7063204595943056
25,0,119,2.2396217949219714
25,1,119,-3.5659985733530037
26,0,119,-2.072507366989069
26,1,119,1.9614783769155792
27,0,119,1.9478014350790442
27,1,119,3.485910570734564
28,0,119,1.8262023085745063
28,1,119,-5.448142525006652
29,0,119,-0.502249142192789
29,1,119,5.116640234143917
0,0,120,-0.015107514322343807
0,1,120,-0.8568105639577501
1,0,120,1.6081508342392836
1,1,120,-5.749151446762604
2,0,120,4.738860915610126
2,1,120,5.157422646635871
3,0,120,2.8720158964585094
3,1,120,13.629543643232408
4,0,120,7.1948525196636695
4,1,120,-1.6312781926160458
5,0,120,-0.5548241425836451
5,1,120,-0.9240738865201257
6,0,120,-2.731230662147638
6,1,120,-1.458078317518431
7,0,120,-2.3574747096789226
7,1,120,9.299304897979967
8,0,120,1.590720440001176
8,1,120,5.704019577446423
9,0,120,2.262613124136668
9,1,120,-0.266324675466475
10,0,120,-1.337640329224347
10,1,120,-6.49116844670266
11,0,120,13.384528745527248
11,1,120,1.9455129419505457
12,0,120,3.5517083114113346
12,1,120,3.3959753818818075
13,0,120,-7.444916213532854
13,1,120,1.2020475472730612
14,0,120,2.7383795389378216
14,1,120,1.140508472481815
15,0,120,-4.058333855351609
15,1,120,1.257244834240973
16,0,120,5.2407464714275545
16,1,120,4.815258956740991
17,0,120,-0.4393525788659416
17,1,120,9.557783877110758
18,0,120,3.988360131555659
18,1,120,5.319404435537323
19,0,120,2.098741553207772
19,1,120,-6.716969299682347
20,0,120,4.209609734489736
20,1,120,-0.3472327769300172
21,0,120,5.07515157367957
21,1,120,4.141023090978422
22,0,120,-0.5960780108833064
22,1,120,5.024326757670351
23,0,120,0.1627685313725824
23,1,120,6.160585315645317
24,0,120,-0.7644214031090073
24,1,120,-3.3728441460994896
25,0,120,0.08803203567815632
25,1,120,8.133822859940034
26,0,120,1.2713150390406123
26,1,120,7.020092917771833
27,0,120,-3.9316412628897437
27,1,120,5.04706054440424
28,0,120,8.75046121802807
28,1,120,9.021631044416043
29,0,120,3.4684754031002982
29,1,120,6.077004705716016
0,0,121,-0.10771567983912522
0,1,121,-1.5726091136279596
1,0,121,5.765931166480349
1,1,121,-2.4698862995301907
2,0,121,0.8157894904742641
2,1,121,-0.8419899281313659
3,0,121,3.642456787907588
3,1,121,-5.722372994617965
4,0,121,-4.398734813328993
4,1,121,2.980981522997543
5,0,121,3.645353020362653
5,1,121,-0.4312828826362456
6,0,121,-4.718255685414428
6,1,121,-2.149548216987122
7,0,121,2.4739136314923735
7,1,121,-4.567366459476686
8,0,121,1.439205194417052
8,1,121,2.725281785632755
9,0,121,4.017263116950373
9,1,121,-4.091152728093747
10,0,121,1.9633381302528243
10,1,121,11.569245214851248
11,0,121,1.0623343015760316
11,1,121,-0.4754664771272623
12,0,121,2.504722160729568
12,1,121,17.538171947955966
13,0,121,3.6938292184025543
13,1,121,-2.221765826262282
14,0,121,1.3303913213316334
14,1,121,1.108896896149845
15,0,121,6.797551642543832
15,1,121,11.197967564550245
16,0,121,-0.06398040706100616
16,1,121,5.430068285352232
17,0,121,-3.2008257043074986
17,1,121,-3.8270572727578362
18,0,121,11.410828630150778
18,1,121,2.5479557090273612
19,0,121,-9.39970684057622
19,1,121,-2.2096159679370344
20,0,121,2.1318672024862333
20,1,121,2.118070466735853
21,0,121,3.907149819632153
21,1,121,-0.7206424699826517
22,0,121,-1.6839345249273232
22,1,121,-7.400655546189501
23,0,121,1.2788080499551824
23,1,121,-4.203869513600792
24,0,121,-1.1867801161979301
24,1,121,-2.030029182507392
25,0,121,9.903970818339527
25,1,121,-4.135597915864906
26,0,121,-3.861499559029558
26,1,121,8.320034781931957
27,0,121,-6.8732037029234085
27,1,121,4.988611207856637
28,0,121,8.638751510741365
28,1,121,4.596812200056975
29,0,121,7.395405357014276
29,1,121,7.03526083284242
0,0,122,0.6191848781797186
0,1,122,-0.1302302194958378
1,0,122,-12.74879158772159
1,1,122,-2.743554065054793
2,0,122,-6.515429483614092
2,1,122,2.4864071353454804
3,0,122,-0.7495561195791587
3,1,122,6.435144218843424
4,0,122,7.898247610758347
4,1,122,2.6079800088923353
5,0,122,-1.2873491671511275
5,1,122,-3.8811904236210406
6,0,122,3.0769852255925736
6,1,122,-2.0777383680202766
7,0,122,5.564085821899537
7,1,122,4.058964788504007
8,0,122,2.9022705934257917
8,1,122,-8.007477683073324
9,0,122,-4.247881194510182
9,1,122,-0.5521158334948528
10,0,122,4.6758984017745355
10,1,122,-7.92670280101761
11,0,122,5.516925458316216
11,1,122,3.5419372105913762
12,0,122,7.295561465087115
12,1,122,4.385615958093732
13,0,122,1.367464517976699
13,1,122,-3.4797777558058356
14,0,122,1.949106895314297
14,1,122,-4.4358206685814
15,0,122,-1.3082470657705474
15,1,122,1.5758229696401957
16,0,122,2.4886487718366617
16,1,122,-1.4269844260435536
17,0,122,5.972203140834097
17,1,122,1.4080109150365139
18,0,122,4.130348381035466
18,1,122,4.867226738477656
19,0,122,7.814821507335325
19,1,122,-2.7837695575872
20,0,122,11.905685595931171
20,1,122,-1.707788723666729
21,0,122,1.5631337374971572
21,1,122,5.590499218834192
22,0,122,5.081227898500195
22,1,122,4.864895821020979
23,0,122,3.47649179796412
23,1,122,3.903340133990765
24,0,122,3.8395906657640886
24,1,122,-4.529641018831638
25,0,122,-0.6480134878998163
25,1,122,0.08326337004205753
26,0,122,1.7713212822199567
26,1,122,3.3472554262148684
27,0,122,2.6365807789965996
27,1,122,-0.9014641706074591
28,0,122,4.529826636680654
28,1,122,-6.991718826235607
29,0,122,5.8630410723894375
29,1,122,-7.920811399963124
0,0,123,-1.5090354907799208
0,1,123,-2.508133703886264
1,0,123,-3.9593486144529315
1,1,123,1.6568230061585019
2,0,123,9.210622222083988
2,1,123,7.827579327465639
3,0,123,3.7011123671038018
3,1,123,4.505654851049196
4,0,123,4.811892120709231
4,1,123,-3.905841780713639
5,0,123,0.01545851161638101
5,1,123,1.8326391461273275
6,0,123,9.815060264557234
6,1,123,8.986281885314817
7,0,123,3.8683635979667725
7,1,123,-5.03942167003659
8,0,123,9.472701175394272
8,1,123,-2.736007092296794
9,0,123,0.8840076136157023
9,1,123,10.787521582048782
10,0,123,-1.3582841182231766
10,1,123,1.2340337843265132
11,0,123,4.34450375783177
11,1,123,-2.5208207636687088
12,0,123,5.448196298285675
12,1,123,2.013326286138733
13,0,123,7.498193313679874
13,1,123,2.0346394074491476
14,0,123,-1.7673726447191245
14,1,123,-1.979212672710131
15,0,123,-1.1632068829807103
15,1,123,0.9991422068594799
16,0,123,8.745113029582471
16,1,123,8.872505446272303
17,0,123,-1.0176730784705235
17,1,123,-1.4703221617040876
18,0,123,-0.35310153873170314
18,1,123,-0.4332190903898354
19,0,123,5.018811493626406
19,1,123,4.901230257093368
20,0,123,5.793300128295783
20,1,123,-3.4401115189763862
21,0,123,8.446490480619175
21,1,123,-1.0503475659737809
22,0,123,-3.83472619790649
22,1,123,5.376531950045322
23,0,123,-7.89417244090021
23,1,123,0.7780833729882766
24,0,123,3.2949383082382626
24,1,123,-4.755565868433621
25,0,123,-2.3636872063288825
25,1,123,-5.244407501324187
26,0,123,3.919507372202496
26,1,123,6.449733571729571
27,0,123,-4.661683287550562
27,1,123,9.350238396782418
28,0,123,1.4282944568959586
28,1,123,0.3007884406050687
29,0,123,7.727316914842527
29,1,123,3.886612250605485
0,0,124,3.2446358899609944
0,1,124,-4.826914567785394
1,0,124,-0.5267513773359931
1,1,124,8.588051821785099
2,0,124,2.2914999790994415
2,1,124,4.459359632023722
3,0,124,3.546149766145793
3,1,124,-6.205617239559839
4,0,124,1.465517368312036
4,1,124,-5.318831471617067
5,0,124,4.309116184391937
5,1,124,4.6290610304833555
6,0,124,6.707068854516858
6,1,124,-4.980799148801681
7,0,124,-2.845103641237654
7,1,124,-0.033007703627086604
8,0,124,0.05256059264245505
8,1,124,1.801956920385032
9,0,124,-1.8150164592941083
9,1,124,3.596075774042769
10,0,124,-1.019843227023913
10,1,124,7.095908954584733
11,0,124,-5.152935266997169
11,1,124,-1.0189337731830261
12,0,124,5.022184641824312
12,1,124,3.522348630298687
13,0,124,4.567532005688946
13,1,124,-1.6970017038525669
14,0,124,-3.830845256278926
14,1,124,-0.26076621189419713
15,0,124,0.5825949193577907
15,1,124,-2.1000810229845355
16,0,124,-3.0680943390696385
16,1,124,-0.8478674898926319
17,0,124,4.788609632420798
17,1,124,12.19658253726251
18,0,124,6.404318596726897
18,1,124,8.675685493539463
19,0,124,6.690932162953658
19,1,124,3.077444415547439
20,0,124,0.07808580808865773
20,1,124,-3.3510380199108774
21,0,124,-1.1440853565988
21,1,124,-1.0251445238519816
22,0,124,5.43065904498352
22,1,124,8.52159057274913
23,0,124,3.522931208773457
23,1,124,6.422627893722341
24,0,124,2.94799682973294
24,1,124,5.6201499652871965
25,0,124,-5.80763999523716
25,1,124,6.904754577854887
26,0,124,-2.759751643226722
26,1,124,7.761579093954487
27,0,124,-1.968224918767224
27,1,124,4.2498899749213574
28,0,124,2.430839299561738
28,1,124,0.6567363174046013
29,0,124,0.6427138957035051
29,1,124,8.365476134986606
0,0,125,-4.835835318714507
0,1,125,-0.5666540944666072
1,0,125,11.903095797023413
1,1,125,6.122414545743606
2,0,125,4.775780866726911
2,1,125,2.254532459276418
3,0,125,-5.106123725259341
3,1,125,1.9024674339272265
4,0,125,-1.9041954830771763
4,1,125,12.22280181631684
5,0,125,0.0027930924061689844
5,1,125,1.7950943963925736
6,0,125,-5.036967866284691
6,1,125,3.0964323409996615
7,0,125,2.837154539700107
7,1,125,2.2020654683174374
8,0,125,5.961487162179968
8,1,125,2.191537893846194
9,0,125,5.225914458419545
9,1,125,3.8993305690269158
10,0,125,6.371104537562194
10,1,125,2.5396129963442737
11,0,125,2.1178468336464342
11,1,125,2.850015978822663
12,0,125,-6.86762895433776
12,1,125,-3.4226338271853316
13,0,125,2.0084075139986517
13,1,125,-4.998168964958695
14,0,125,-0.5445636401155032
14,1,125,5.277142888377199
15,0,125,-0.8231416853664817
15,1,125,4.3476773521796765
16,0,125,-2.7676595959686985
16,1,125,4.655729271920771
17,0,125,6.706167584488131
17,1,125,-9.540800338938068
18,0,125,-0.4845847448319811
18,1,125,-1.3146473108778827
19,0,125,-4.643787826990371
19,1,125,3.3436094955326396
20,0,125,6.757692602586891
20,1,125,-9.66939282677924
21,0,125,2.586055735949426
21,1,125,2.647734872069849
22,0,125,2.9499315509310744
22,1,125,1.686859643527955
23,0,125,-0.9188306667831385
23,1,125,-3.379375376977898
24,0,125,1.5247817494078635
24,1,125,-7.516069565258871
25,0,125,-2.91399414094961
25,1,125,0.2788165475858284
26,0,125,3.6515844026222517
26,1,125,6.624029401424174
27,0,125,-0.47704635192534206
27,1,125,-5.461410593777834
28,0,125,10.75280205454933
28,1,125,3.982306358749229
29,0,125,9.107514404320005
29,1,125,12.409503890098916
0,0,126,2.908875096473775
0,1,126,8.927093776276129
1,0,126,4.876421643105587
1,1,126,-2.7152247108898218
2,0,126,1.7638289890856753
2,1,126,3.9760917875822575
3,0,126,2.0414034002225545
3,1,126,-1.1442079593838799
4,0,126,2.613302567947244
4,1,126,7.446541241856211
5,0,126,3.692966308194901
5,1,126,-3.1195014736896067
6,0,126,0.7068966973939033
6,1,126,6.527875446972381
7,0,126,-1.2988747436771553
7,1,126,5.527688926273304
8,0,126,-1.5040430059594414
8,1,126,-1.6163760712604327
9,0,126,3.8692424177814395
9,1,126,-3.915406744541193
10,0,126,1.1721452240333385
10,1,126,-1.8008781876003526
11,0,126,4.313963881215141
11,1,126,2.863382336275873
12,0,126,-6.4117553282178426
12,1,126,-2.3977211351647685
13,0,126,2.622333293507083
13,1,126,9.667439237689605
14,0,126,7.564611455756081
14,1,126,-6.257441263576629
15,0,126,-3.9425174378533026
15,1,126,5.929659496682992
16,0,126,-1.8419934893698062
16,1,126,0.5243164082043024
17,0,126,-1.6207037772248534
17,1,126,-9.290491324298841
18,0,126,14.3391694691387
18,1,126,2.1115939499792784
19,0,126,1.4813152076865275
19,1,126,11.696612762150245
20,0,126,-2.475534220201328
20,1,126,5.29601157549884
21,0,126,3.71738882837197
21,1,126,3.7324068271775976
22,0,126,1.0824863770358757
22,1,126,-0.8771221027596734
23,0,126,-1.1813638271137628
23,1,126,4.555966733872143
24,0,126,-4.567010053034286
24,1,126,-1.1650633326760034
25,0,126,4.561745904160763
25,1,126,-4.61130731051395
26,0,126,2.5819184395346912
26,1,126,5.701903280696658
27,0,126,-2.364921904466315
27,1,126,-8.71226338241384
28,0,126,-1.3557737818270963
28,1,126,2.0732894023296904
29,0,126,-0.22050321160330033
29,1,126,3.2729108151613127
0,0,127,-0.7395238126392965
0,1,127,-0.8833124335509481
1,0,127,5.503979992173127
1,1,127,-1.6717381407485101
2,0,127,12.926998307650003
2,1,127,2.0690399830323862
3,0,127,2.755626420833604
